pair_id,source_title,cor_section,answer,question,local_or_sum,attribute1,attribute2,ex_or_im
81a20e5460ba5d1f,the-raspberry-worm,9,surprised,How did Aina feel after a sandwich appeared in her hand?,local,feeling,,implicit
a8eda89841c55bc8,the-raspberry-worm,10,The girls were very hungry.,Why did the girls eat and drink with a good appetite?,local,causal relationship,,explicit
c723df0ef4a457a8,the-raspberry-worm,10,a nice soft bed,What did Aina wish for after she ate and drank?,local,action,,explicit
d917e6db61b051f3,the-raspberry-worm,11,some good fairy,Who did Aina believe lived among these raspberry bushes?,local,character,,explicit
5039df8ad0e453fb,the-raspberry-worm,10,They were too tired.,Why didn't the girls think about how their wishes came true?,local,causal relationship,,implicit
083ca5237898578e,the-raspberry-worm,11,a hot cup of coffee and a nice piece of white bread,What did Aina want for breakfast?,local,action,,explicit
5ba87aaa403750ad,the-raspberry-worm,11,They woke up in the middle of the forest.,Why did Lisa think she was still dreaming?,local,causal relationship,,implicit
2ace4e93500c5e6d,the-raspberry-worm,12,"a little silver tray with a gilt coffee-pot, two cups of rare porcelain, a sugar basin of fine crystal, silver sugar tongs, and some good fresh white bread",What did Aina see beside her after she finished speaking?,local,action,,explicit
0289173df5f3558a,the-raspberry-worm,12,Someone appeared.,What happened after Lisa wished to meet the person who gave them all the food they needed?,local,outcome resolution,,implicit
b885163f7a435e89,the-raspberry-worm,"12,13",surprised,How will the girls feel after they hear a voice from the bushes?,summary,prediction,feeling,explicit
08d36827286e57d6,the-raspberry-worm,13,a little kind-looking old man,"Who was in a white coat and a red cap, limping out from among the bushes?",local,character,,explicit
4ef6078f710a5762,the-raspberry-worm,13,He was lame in his left foot.,Why was the little kind-looking old man limping?,local,causal relationship,,explicit
f18c01770edb5563,the-raspberry-worm,13,His mouth was crooked.,Why couldn't the old man laugh properly?,local,causal relationship,,explicit
3f4c4f0e6cf45ffb,the-raspberry-worm,14,the raspberry king,"Who reigned over all this kingdom of raspberry bushes, and lived here for more than a thousand years?",local,character,,explicit
b77d5c4cbb055417,the-raspberry-worm,14,the great spirit,"Who ruled over the woods, and the sea, and the sky?",local,character,,explicit
9cd49550c3215f54,the-raspberry-worm,14,"one day every hundred years he should change into a little raspberry worm, and live in that weak and helpless form from sunrise to sunset",What did the great spirit do to the raspberry king?,local,action,,explicit
9f90aed46f7b586f,the-raspberry-worm,14,The siblings saved him.,Why wasn't the raspberry king trampled to death when he was a worm?,local,causal relationship,,implicit
d9c0676749495184,the-raspberry-worm,14,"He was swept away from your table I twisted one of my feet, and his mouth became crooked with terror.",Why did the raspberry king have a limp and a crooked mouth?,local,causal relationship,,explicit
00b0614538b05c5c,the-raspberry-worm,16,The girls begged him.,Why did the raspberry king forgive Otto?,local,causal relationship,,implicit
5b1ce9ca455b5e57,the-raspberry-worm,16,They followed the bird.,How were the girls able to get home?,local,action,,implicit
e0fe9a221b085b4f,the-raspberry-worm,17,relieved,How did the other siblings feel after Aina and Lisa got home?,local,feeling,,implicit
b5e5b6a252fd5d3b,the-raspberry-worm,17,She thought the wolves had eaten them up.,Why wasn't the big sister able to sleep?,local,causal relationship,,explicit
e2a9364ecbb45731,the-raspberry-worm,17,"a pair of most beautiful bracelets of precious stones, dark red",What did the raspberry king give Aina and Lisa?,local,action,,explicit
56eaf610d8085979,the-raspberry-worm,17,"a diamond breast pin in the shape of a raspberry worm: on it was inscribed 'Otto, never destroy the helpless!'",What did the raspberry king give Otto?,local,action,,explicit
97bf6e97acb45d27,the-raspberry-worm,"17,18",ashamed,How will Otto feel after he receives his gift?,summary,prediction,feeling,explicit
80812e405b4b57ca,the-raspberry-worm,18,He knew that it was about hurting the worm.,Why did Otto feel ashamed?,local,causal relationship,,implicit
ef2ad06801555049,the-raspberry-worm,18,eleven big baskets of most beautiful raspberries,What did the big sister find when she went to set the table for dinner?,local,action,,explicit
940830a6fa0f566a,the-raspberry-worm,18,the old man,Who gave the big sister the big baskets of raspberries?,local,character,,implicit
11ec7335fe755822,the-red-swan,1,by the death of their parents,How were three brothers left destitute?,local,action,,explicit
c9e9d04286eb5944,the-red-swan,1,"The father had withdrawn many years before from the body of the tribe, and had lived ever since in a solitary place.",Why did the brothers have no neighbors to lend them a helping hand?,local,causal relationship,,explicit
b36b25f3671856f8,the-red-swan,1,a knowledge of hunting and the pursuit of game,What did the brothers acquire in the course of time?,local,action,,explicit
6f2160526b1a55ce,the-red-swan,1,the eldest,Who was the expert in the craft of the forest?,local,character,,explicit
c27bc919cad95abd,the-red-swan,1,so that each should become a master over a particular animal which was assigned to him,Why did the eldest instruct his brothers?,local,causal relationship,,explicit
46f01930c3d258ed,the-red-swan,2,"The elder proposed to leave them and to go in search of the world, promising to return as soon as he could procure them wives.",What happened after the two younger brothers were able to hunt and take care of themselves?,local,outcome resolution,,explicit
b403a8b1aeac5f31,the-red-swan,2,Jeekewis,Who was the second brother?,local,character,,explicit
355f85e0924c5a19,the-red-swan,2,kill each a male of that kind of animal,What did the brothers agree to do?,local,action,,explicit
df64a1ce13795fa9,the-red-swan,"1,2",a particular animal which was assigned to him,What animal did each brother kill?,summary,action,,explicit
828ad64cfce252ce,the-red-swan,2,They will be straightway filled with arrows.,What will happen to the quivers once they are prepared?,local,prediction,outcome resolution,explicit
704c4e50618655f9,the-red-swan,3,He will have the privilege of acting as entertainer to the others.,What will happen if a brother wins the wager?,local,prediction,outcome resolution,explicit
ae9428d85a3951b9,the-red-swan,3,Maidwa,Who was not allowed to kill a bear?,local,character,,explicit
803477dc76275392,the-red-swan,3,"The red hue still crimsoned the air, and tinged every object that he looked on--the tree-tops, the river that flowed, and the deer that glided away along the edge of the forest--with its delicate splendor.",What happened to Maidwa after he rubbed his eyes?,local,outcome resolution,,explicit
b3ccab2af0045112,the-red-swan,4,the shore of a lake,Where did Maidwa follow the sound to?,local,setting,,explicit
4a27651ce0c35aa1,the-red-swan,4,took no effect,What happened to the arrow after Maidwa discharged the shaft?,local,outcome resolution,,explicit
3976fd30a8975b89,the-red-swan,4,He longed to possess so glorious a creature.,Why did Maidwa keep shooting at the swan?,local,causal relationship,,explicit
6a31b4a11b845da7,the-red-swan,4,a most beautiful Red Swan,What did Maidwa see at a distance?,local,action,,explicit
c8843839bf1250a8,the-red-swan,5,In their deceased father's medicine-sack were three magic arrows.,What did Maidwa remember his elder brother saying?,local,action,,explicit
ac31fda4ded05c56,the-red-swan,5,Maidwa,Who did the father bequeath the arrows to?,local,character,,explicit
77a4312b8ca051e5,the-red-swan,5,The swan must by this time have taken wing.,What did Maidwa fear?,local,action,,explicit
7afa322e7ddd5f1f,the-red-swan,"5,6","Instead of seeing it droop its neck and drift to the shore, the Red Swan flapped its wings, rose slowly, and flew off with a majestic motion toward the falling sun.",Why was Maidwa surprised?,summary,causal relationship,,explicit
ed69352a07015c12,the-red-swan,6,The third was borne off.,Why was Maidwa not able to rescue the third magic arrow?,local,causal relationship,,explicit
26ea97944ccb529b,the-red-swan,6,master of the swan,What did Maidwa hope to be?,local,action,,explicit
c4e06f6827325fe4,the-red-swan,6,felling trees,What were the people doing when Maidwa saw them?,local,action,,explicit
89bfa5cf8ba457c9,the-red-swan,7,the watchman,Who gave notice of the approach of friends or foes?,local,character,,explicit
a6d3c81763cc5139,the-red-swan,7,mend them and bring in Maidwa's bundle,What did the chief instruct his daughter to do if the moccasins were torn?,local,action,,explicit
e87b64e357f557cf,the-red-swan,"7,8",He was so warmly received.,Why did Maidwa feel strange?,summary,causal relationship,,explicit
ac8e32e63467561f,the-red-swan,8,Maidwa snatched them from her hand and hung them up himself.,What happened after the daughter tried to reach for the moccasins?,local,outcome resolution,,explicit
ea3baf8de4ed5239,the-red-swan,8,running,How did Maidwa pass the day?,local,action,,explicit
047e439934f45429,the-red-swan,8,far over in the west,Where did Maidwa think he saw a faint red light?,local,setting,,explicit
6aa3ce9f5d4257b3,the-red-swan,9,at what time the Red Swan passed,What did Maidwa ask the young woman?,local,action,,explicit
ce385c8f797f5bbf,the-red-swan,9,The arrow fell behind him.,What happened after Maidwa tried his speed by shooting an arrow ahead and running after it?,local,outcome resolution,,explicit
85c47fdac3945f8a,the-red-swan,9,a small low lodge,Where did Maidwa see light emitted from?,local,setting,,explicit
3bc48dfef91f56a1,the-red-swan,9,an old man,Who did Maidwa discover in the lodge?,local,character,,explicit
75dae3ddb7a55916,the-red-swan,9,warming his back before the fire,What was the old man doing when Maidwa discovered him?,local,action,,explicit
22787352f0465d76,the-red-swan,10,one grain of corn,What did the old man put into the pot?,local,action,,explicit
e273e235f8a7546d,the-red-swan,11,It was still again filled and refilled till his hunger was entirely satisfied.,Why was Maidwa surprised after emptying the pot a second time?,local,causal relationship,,explicit
59a1cc9f35435c15,the-red-swan,11,He helped himself to all that was in the pot.,Why did Maidwa feel ashamed?,local,causal relationship,,explicit
3a811be62f8b57ca,the-red-swan,12,the one Maidwa will see after one of the old man's fellow old men,Who will tell Maidwa the manner in which he must proceed to accomplish his journey?,local,prediction,character,explicit
3805f7fba97b5339,the-red-swan,12,slept,What did Maidwa and the old man do after their talk?,local,outcome resolution,action,explicit
307563e23f3156ac,the-red-swan,12,prepare breakfast,What did the old man order his magic kettle to do?,local,action,,explicit
5683c0555fe55229,the-red-swan,13,He expected to meet the one who was to give him directions how to proceed to get the Red Swan.,Why did Maidwa travel with a light heart?,local,causal relationship,,explicit
